sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,product_ID,product_type,product_name,size,colour,price,quantity_y,description,customer_name,gender,age,home_address,zip_code,city,state,country
1429,292,189,98,3,294,337,36699,2021/3/26,2021/4/4,189,Shirt,Camp Collared,XL,yellow,112,44,"A yellow coloured, XL sized, Camp Collared Shirt",Milton Otson,Non-binary,78,88 Olson GroveApt. 120,2631,Cooperbury,Western Australia,Australia
1430,292,1250,112,2,224,337,36699,2021/3/26,2021/4/4,1250,Trousers,Tracksuit Bottoms,XS,indigo,91,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers",Milton Otson,Non-binary,78,88 Olson GroveApt. 120,2631,Cooperbury,Western Australia,Australia
1431,293,740,109,2,218,426,32389,2021/8/5,2021/8/13,740,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia
1432,293,982,106,2,212,426,32389,2021/8/5,2021/8/13,982,Trousers,Wool,M,red,111,58,"A red coloured, M sized, Wool Trousers",Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia
1433,293,1122,102,2,204,426,32389,2021/8/5,2021/8/13,1122,Trousers,Cargo Pants,M,red,106,52,"A red coloured, M sized, Cargo Pants Trousers",Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia
1434,293,1050,93,1,93,426,32389,2021/8/5,2021/8/13,1050,Trousers,Joggers,XS,red,94,65,"A red coloured, XS sized, Joggers Trousers",Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia
1435,293,1055,93,2,186,426,32389,2021/8/5,2021/8/13,1055,Trousers,Joggers,XS,orange,94,65,"A orange coloured, XS sized, Joggers Trousers",Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia
1436,293,105,92,3,276,426,32389,2021/8/5,2021/8/13,105,Shirt,Denim,XS,red,115,52,"A red coloured, XS sized, Denim Shirt",Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia
1437,293,317,109,1,109,426,32389,2021/8/5,2021/8/13,317,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",Augusto Ackrill,Bigender,40,89 Charles GroveApt. 955,6184,South Sophieview,Victoria,Australia
1438,294,539,98,1,98,499,50667,2021/8/28,2021/9/15,539,Jacket,Leather,XL,yellow,113,67,"A yellow coloured, XL sized, Leather Jacket",Henrietta Briatt,Agender,24,708 Cole PlazaSuite 178,3833,New Hannah,Australian Capital Territory,Australia
1439,294,566,100,3,300,499,50667,2021/8/28,2021/9/15,566,Jacket,Bomber,S,orange,90,49,"A orange coloured, S sized, Bomber Jacket",Henrietta Briatt,Agender,24,708 Cole PlazaSuite 178,3833,New Hannah,Australian Capital Territory,Australia
1440,294,1241,112,2,224,499,50667,2021/8/28,2021/9/15,1241,Trousers,Tracksuit Bottoms,S,green,91,72,"A green coloured, S sized, Tracksuit Bottoms Trousers",Henrietta Briatt,Agender,24,708 Cole PlazaSuite 178,3833,New Hannah,Australian Capital Territory,Australia
1441,294,181,98,1,98,499,50667,2021/8/28,2021/9/15,181,Shirt,Camp Collared,S,orange,112,62,"A orange coloured, S sized, Camp Collared Shirt",Henrietta Briatt,Agender,24,708 Cole PlazaSuite 178,3833,New Hannah,Australian Capital Territory,Australia
1442,294,25,96,1,96,499,50667,2021/8/28,2021/9/15,25,Shirt,Oxford Cloth,XS,indigo,114,61,"A indigo coloured, XS sized, Oxford Cloth Shirt",Henrietta Briatt,Agender,24,708 Cole PlazaSuite 178,3833,New Hannah,Australian Capital Territory,Australia
1443,294,1219,105,1,105,499,50667,2021/8/28,2021/9/15,1219,Trousers,Pleated,XL,indigo,90,45,"A indigo coloured, XL sized, Pleated Trousers",Henrietta Briatt,Agender,24,708 Cole PlazaSuite 178,3833,New Hannah,Australian Capital Territory,Australia
1444,295,865,113,1,113,412,55019,2021/3/5,2021/3/19,865,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia
1445,295,571,100,2,200,412,55019,2021/3/5,2021/3/19,571,Jacket,Bomber,S,yellow,90,64,"A yellow coloured, S sized, Bomber Jacket",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia
1446,296,100,118,1,118,207,47076,2021/10/22,2021/10/25,100,Shirt,Flannel,XS,violet,96,72,"A violet coloured, XS sized, Flannel Shirt",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
1447,296,49,104,2,208,207,47076,2021/10/22,2021/10/25,49,Shirt,Dress,XL,yellow,119,75,"A yellow coloured, XL sized, Dress Shirt",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
1448,296,466,118,3,354,207,47076,2021/10/22,2021/10/25,466,Jacket,Puffer,S,yellow,110,48,"A yellow coloured, S sized, Puffer Jacket",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
1449,296,103,118,3,354,207,47076,2021/10/22,2021/10/25,103,Shirt,Flannel,L,violet,96,76,"A violet coloured, L sized, Flannel Shirt",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
1450,296,343,109,2,218,207,47076,2021/10/22,2021/10/25,343,Shirt,Mandarin Collar,L,indigo,108,53,"A indigo coloured, L sized, Mandarin Collar Shirt",Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,7847,Elijahburgh,Queensland,Australia
1451,297,1235,112,3,336,256,23789,2021/6/15,2021/6/27,1235,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers",Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia
1452,297,247,95,1,95,256,23789,2021/6/15,2021/6/27,247,Shirt,Polo,M,red,117,70,"A red coloured, M sized, Polo Shirt",Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia
1453,297,416,119,2,238,256,23789,2021/6/15,2021/6/27,416,Shirt,Casual Slim Fit,S,violet,113,50,"A violet coloured, S sized, Casual Slim Fit Shirt",Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia
1454,297,845,113,1,113,256,23789,2021/6/15,2021/6/27,845,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia
1455,297,752,109,1,109,256,23789,2021/6/15,2021/6/27,752,Jacket,Peacoat,M,green,102,49,"A green coloured, M sized, Peacoat Jacket",Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia
1456,297,892,94,3,282,256,23789,2021/6/15,2021/6/27,892,Trousers,Cords,M,green,113,76,"A green coloured, M sized, Cords Trousers",Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia
1457,297,672,113,2,226,256,23789,2021/6/15,2021/6/27,672,Jacket,Parka,M,orange,119,51,"A orange coloured, M sized, Parka Jacket",Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia
1458,297,854,113,2,226,256,23789,2021/6/15,2021/6/27,854,Trousers,Chinos,XL,yellow,100,59,"A yellow coloured, XL sized, Chinos Trousers",Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia
1459,297,757,109,1,109,256,23789,2021/6/15,2021/6/27,757,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket",Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia
1460,297,971,97,2,194,256,23789,2021/6/15,2021/6/27,971,Trousers,Slim-Fit,S,indigo,119,41,"A indigo coloured, S sized, Slim-Fit Trousers",Dulcia Gawthorpe,Bigender,46,7204 Toby SummitApt. 845,9007,North Lillian,Australian Capital Territory,Australia
1461,298,978,97,2,194,58,55984,2021/9/11,2021/9/20,978,Trousers,Slim-Fit,L,violet,119,58,"A violet coloured, L sized, Slim-Fit Trousers",Aurie Margett,Agender,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia
1462,298,667,113,2,226,58,55984,2021/9/11,2021/9/20,667,Jacket,Parka,M,red,119,56,"A red coloured, M sized, Parka Jacket",Aurie Margett,Agender,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia
1463,298,672,113,1,113,58,55984,2021/9/11,2021/9/20,672,Jacket,Parka,M,orange,119,51,"A orange coloured, M sized, Parka Jacket",Aurie Margett,Agender,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia
1464,298,767,109,2,218,58,55984,2021/9/11,2021/9/20,767,Jacket,Peacoat,M,violet,102,77,"A violet coloured, M sized, Peacoat Jacket",Aurie Margett,Agender,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia
1465,298,1081,93,3,279,58,55984,2021/9/11,2021/9/20,1081,Trousers,Joggers,S,violet,94,63,"A violet coloured, S sized, Joggers Trousers",Aurie Margett,Agender,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia
1466,298,555,98,2,196,58,55984,2021/9/11,2021/9/20,555,Jacket,Leather,XS,violet,113,70,"A violet coloured, XS sized, Leather Jacket",Aurie Margett,Agender,39,260 Lily PassSuite 549,2783,Amelieburgh,New South Wales,Australia
1467,299,153,91,2,182,994,58159,2021/1/12,2021/2/3,153,Shirt,Linen,L,yellow,116,72,"A yellow coloured, L sized, Linen Shirt",Vanna Densham,Female,53,3128 Ivy CircleSuite 713,508,Hallshire,Western Australia,Australia
1468,299,143,91,3,273,994,58159,2021/1/12,2021/2/3,143,Shirt,Linen,L,red,116,80,"A red coloured, L sized, Linen Shirt",Vanna Densham,Female,53,3128 Ivy CircleSuite 713,508,Hallshire,Western Australia,Australia
1469,299,694,113,3,339,994,58159,2021/1/12,2021/2/3,694,Jacket,Parka,XL,indigo,119,78,"A indigo coloured, XL sized, Parka Jacket",Vanna Densham,Female,53,3128 Ivy CircleSuite 713,508,Hallshire,Western Australia,Australia
1470,299,199,98,1,98,994,58159,2021/1/12,2021/2/3,199,Shirt,Camp Collared,XL,blue,112,51,"A blue coloured, XL sized, Camp Collared Shirt",Vanna Densham,Female,53,3128 Ivy CircleSuite 713,508,Hallshire,Western Australia,Australia
1471,299,492,102,3,306,994,58159,2021/1/12,2021/2/3,492,Jacket,Windbreaker,M,red,109,47,"A red coloured, M sized, Windbreaker Jacket",Vanna Densham,Female,53,3128 Ivy CircleSuite 713,508,Hallshire,Western Australia,Australia
1472,299,149,91,2,182,994,58159,2021/1/12,2021/2/3,149,Shirt,Linen,XL,orange,116,59,"A orange coloured, XL sized, Linen Shirt",Vanna Densham,Female,53,3128 Ivy CircleSuite 713,508,Hallshire,Western Australia,Australia
1473,299,1242,112,3,336,994,58159,2021/1/12,2021/2/3,1242,Trousers,Tracksuit Bottoms,M,green,91,47,"A green coloured, M sized, Tracksuit Bottoms Trousers",Vanna Densham,Female,53,3128 Ivy CircleSuite 713,508,Hallshire,Western Australia,Australia
1474,300,523,102,2,204,912,47255,2021/9/30,2021/10/25,523,Jacket,Windbreaker,L,violet,109,72,"A violet coloured, L sized, Windbreaker Jacket",Chancey Iacovozzo,Agender,60,501 Nader RidgeApt. 355,7229,West John,Tasmania,Australia
1475,301,1035,90,2,180,535,12986,2021/6/21,2021/6/25,1035,Trousers,Relaxed Leg,XS,blue,95,54,"A blue coloured, XS sized, Relaxed Leg Trousers",Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia
1476,301,814,117,3,351,535,12986,2021/6/21,2021/6/25,814,Jacket,Shearling,XL,orange,95,60,"A orange coloured, XL sized, Shearling Jacket",Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia
1477,301,141,91,3,273,535,12986,2021/6/21,2021/6/25,141,Shirt,Linen,S,red,116,67,"A red coloured, S sized, Linen Shirt",Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia
1478,301,266,95,3,285,535,12986,2021/6/21,2021/6/25,266,Shirt,Polo,S,blue,117,76,"A blue coloured, S sized, Polo Shirt",Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia
1479,301,947,97,2,194,535,12986,2021/6/21,2021/6/25,947,Trousers,Slim-Fit,M,red,119,67,"A red coloured, M sized, Slim-Fit Trousers",Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia
1480,301,1094,115,2,230,535,12986,2021/6/21,2021/6/25,1094,Trousers,Cropped,XL,orange,99,61,"A orange coloured, XL sized, Cropped Trousers",Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia
1481,302,1052,93,1,93,156,32298,2021/6/19,2021/7/7,1052,Trousers,Joggers,M,red,94,43,"A red coloured, M sized, Joggers Trousers",Cosmo Leys,Female,24,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia
1482,302,528,98,2,196,156,32298,2021/6/19,2021/7/7,528,Jacket,Leather,L,red,113,76,"A red coloured, L sized, Leather Jacket",Cosmo Leys,Female,24,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia
1483,302,926,96,1,96,156,32298,2021/6/19,2021/7/7,926,Trousers,Drawstring,S,green,104,73,"A green coloured, S sized, Drawstring Trousers",Cosmo Leys,Female,24,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia
1484,303,595,112,2,224,758,58670,2021/9/2,2021/9/11,595,Jacket,Cardigan,XS,red,118,51,"A red coloured, XS sized, Cardigan Jacket",Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
1485,303,589,100,1,100,758,58670,2021/9/2,2021/9/11,589,Jacket,Bomber,XL,indigo,90,50,"A indigo coloured, XL sized, Bomber Jacket",Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
1486,303,3,96,2,192,758,58670,2021/9/2,2021/9/11,3,Shirt,Oxford Cloth,L,red,114,69,"A red coloured, L sized, Oxford Cloth Shirt",Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
1487,303,399,119,3,357,758,58670,2021/9/2,2021/9/11,399,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt",Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia
1488,304,155,91,3,273,537,27293,2021/4/10,2021/5/3,155,Shirt,Linen,XS,green,116,49,"A green coloured, XS sized, Linen Shirt",Beverly Burbridge,Non-binary,45,155 Hayes AvenueApt. 699,7342,Krisland,Western Australia,Australia
1489,304,605,112,3,336,537,27293,2021/4/10,2021/5/3,605,Jacket,Cardigan,XS,yellow,118,46,"A yellow coloured, XS sized, Cardigan Jacket",Beverly Burbridge,Non-binary,45,155 Hayes AvenueApt. 699,7342,Krisland,Western Australia,Australia
1490,304,104,118,3,354,537,27293,2021/4/10,2021/5/3,104,Shirt,Flannel,XL,violet,96,43,"A violet coloured, XL sized, Flannel Shirt",Beverly Burbridge,Non-binary,45,155 Hayes AvenueApt. 699,7342,Krisland,Western Australia,Australia
1491,304,850,113,3,339,537,27293,2021/4/10,2021/5/3,850,Trousers,Chinos,XS,yellow,100,41,"A yellow coloured, XS sized, Chinos Trousers",Beverly Burbridge,Non-binary,45,155 Hayes AvenueApt. 699,7342,Krisland,Western Australia,Australia
1492,304,98,118,2,236,537,27293,2021/4/10,2021/5/3,98,Shirt,Flannel,L,indigo,96,62,"A indigo coloured, L sized, Flannel Shirt",Beverly Burbridge,Non-binary,45,155 Hayes AvenueApt. 699,7342,Krisland,Western Australia,Australia
1493,305,706,119,3,357,234,13377,2021/7/9,2021/7/26,706,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket",Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia
1494,305,504,102,1,102,234,13377,2021/7/9,2021/7/26,504,Jacket,Windbreaker,XL,yellow,109,58,"A yellow coloured, XL sized, Windbreaker Jacket",Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia
1495,305,188,98,2,196,234,13377,2021/7/9,2021/7/26,188,Shirt,Camp Collared,L,yellow,112,71,"A yellow coloured, L sized, Camp Collared Shirt",Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia
1496,305,308,105,2,210,234,13377,2021/7/9,2021/7/26,308,Shirt,Cuban Collar,L,indigo,93,65,"A indigo coloured, L sized, Cuban Collar Shirt",Duncan Walliker,Genderfluid,37,861 Thomas LoopApt. 385,7368,West Zoe,Victoria,Australia
1497,306,768,109,3,327,747,51492,2021/10/16,2021/10/19,768,Jacket,Peacoat,L,violet,102,65,"A violet coloured, L sized, Peacoat Jacket",Cristen Hagley,Bigender,25,9018 Paige WayApt. 282,4037,Lake Gabriella,Victoria,Australia
1498,307,349,109,1,109,679,17726,2021/10/11,2021/10/28,349,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt",Osgood Percifer,Genderqueer,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia
1499,307,886,94,3,282,679,17726,2021/10/11,2021/10/28,886,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",Osgood Percifer,Genderqueer,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia
1500,307,1070,93,2,186,679,17726,2021/10/11,2021/10/28,1070,Trousers,Joggers,XS,blue,94,67,"A blue coloured, XS sized, Joggers Trousers",Osgood Percifer,Genderqueer,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia
1501,307,1177,99,3,297,679,17726,2021/10/11,2021/10/28,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers",Osgood Percifer,Genderqueer,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia
1502,308,598,112,1,112,549,18834,2021/2/13,2021/3/8,598,Jacket,Cardigan,L,red,118,41,"A red coloured, L sized, Cardigan Jacket",Barclay Beswick,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia
1503,308,678,113,3,339,549,18834,2021/2/13,2021/3/8,678,Jacket,Parka,L,yellow,119,72,"A yellow coloured, L sized, Parka Jacket",Barclay Beswick,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia
1504,308,944,96,3,288,549,18834,2021/2/13,2021/3/8,944,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers",Barclay Beswick,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia
1505,309,406,119,1,119,390,26229,2021/1/7,2021/1/25,406,Shirt,Casual Slim Fit,S,blue,113,75,"A blue coloured, S sized, Casual Slim Fit Shirt",Bee Mazonowicz,Bigender,36,806 O'connell CrestApt. 665,7155,South Eveshire,Western Australia,Australia
1506,309,350,94,2,188,390,26229,2021/1/7,2021/1/25,350,Shirt,Henley,XS,red,92,62,"A red coloured, XS sized, Henley Shirt",Bee Mazonowicz,Bigender,36,806 O'connell CrestApt. 665,7155,South Eveshire,Western Australia,Australia
1507,310,640,93,2,186,348,18372,2021/4/25,2021/5/15,640,Jacket,Coach,XS,yellow,115,52,"A yellow coloured, XS sized, Coach Jacket",Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1508,310,1036,90,2,180,348,18372,2021/4/25,2021/5/15,1036,Trousers,Relaxed Leg,S,blue,95,57,"A blue coloured, S sized, Relaxed Leg Trousers",Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1509,310,78,118,1,118,348,18372,2021/4/25,2021/5/15,78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1510,310,1105,115,3,345,348,18372,2021/4/25,2021/5/15,1105,Trousers,Cropped,XS,blue,99,47,"A blue coloured, XS sized, Cropped Trousers",Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1511,310,870,113,2,226,348,18372,2021/4/25,2021/5/15,870,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers",Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia
1512,311,317,109,2,218,807,21226,2021/3/7,2021/3/25,317,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",Dena Banbrick,Polygender,26,80 Adam HillSuite 633,953,Tylershire,Queensland,Australia
1513,311,39,104,3,312,807,21226,2021/3/7,2021/3/25,39,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt",Dena Banbrick,Polygender,26,80 Adam HillSuite 633,953,Tylershire,Queensland,Australia
1514,311,399,119,1,119,807,21226,2021/3/7,2021/3/25,399,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt",Dena Banbrick,Polygender,26,80 Adam HillSuite 633,953,Tylershire,Queensland,Australia
